show_id,title,normalized_title,dtli_slug,ibdb_id,show_type,is_revival,opening_date,closing_date,theater,capitalization,source_dtli,source_ibdb,source_bww,created_at,updated_at
756,After the Revolution,after the revolution,after-the-revolution,,,0,2010-11-10,,Playwrights Horizons,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:42
1078,There Are No More Big Secrets,there are no more big secrets,there-are-no-more-big-secrets,,,0,2010-11-11,,Rattlestick Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:15
1081,In the Footprint: The Battle Over Atlantic Yards,in the footprint the battle over atlantic yards,in-the-footprint-the-battle-over-atlantic-yards,,,0,2010-11-12,,The Irondale Center,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:14
1077,Ghosts in the Cottonwoods,ghosts in the cottonwoods,ghosts-in-the-cottonwoods,,,0,2010-11-13,,Theater 80,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:16
273,Elf(2010),elf2010,elf-2010,,,0,2010-11-14,,Al Hirschfeld Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:31:27
755,Mistakes Were Made,mistakes were made,mistakes-were-made,,,0,2010-11-14,,Barrow Street Theatre,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:42
1082,Wintuk,wintuk,wintuk,,,0,2010-11-17,,Theater at Madison Square Garden,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:18
228,A Free Man of Color,free man of color,a-free-man-of-color-review,,,0,2010-11-18,,Vivian Beaumont,,1,0,1,2026-05-21 01:56:29,2026-05-21 02:31:10
748,Do Androids Dream of Electric Sheep?,do androids dream of electric sheep,do-androids-dream-of-electric-sheep,,,0,2010-11-18,,3LD Art & Technology Center,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:40
751,The Red Shoes,red shoes,the-red-shoes,,,0,2010-11-19,,St. Ann's Warehouse,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:40
747,Looking At Christmas,looking at christmas,looking-at-christmas,,,0,2010-11-20,,The Flea Theater,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:39
1079,Elling,elling,elling,,,0,2010-11-21,,Ethel Barrymore Theater,,1,0,1,2026-05-21 01:56:38,2026-05-21 02:32:15
753,Knock Me A Kiss,knock me a kiss,knock-me-a-kiss,,,0,2010-11-21,,Abrons Arts Center Henry Street Settlement,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:42
752,The Collection & A Kind of Alaska,collection a kind of alaska,the-collection-and-a-kind-of-alaska,,,0,2010-11-21,,Classic Stage Comp.,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:41
1080,The Break of Noon,break of noon,the-break-of-noon,,,0,2010-11-22,,Lucille Lortel Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:15
750,Being Sellers,being sellers,being-sellers,,,0,2010-11-23,,59E59 Theaters,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:40
1084,Metamorphosis,metamorphosis,metamorphosis,,,0,2010-11-30,,BAM Harvey Theater,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:19
746,Lay of the Land,lay of the land,lay-of-the-land,,,0,2010-12-01,,P.S. 122,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:39
1092,Let Them Eat Cake,let them eat cake,let-them-eat-cake,,,0,2010-12-02,,Dixon Place,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:21
1090,Who's Afraid of Virginia Woolf? original,whos afraid of virginia woolf original,whos-afraid-of-virginia-woolf,,,0,2010-12-02,,Steppenwolf Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:20
1088,Michael & Edie,michael edie,michael-and-edie,,,0,2010-12-03,,Access Theater,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:20
744,Momentum,momentum,momentum,,,0,2010-12-03,,New Victory Theater,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:38
742,With Aaron's Arms Around Me and The Mire,with aarons arms around me and the mire,with-aarons-arms-around-me-and-the-mire,,,0,2010-12-03,,Cherry Lane Theatre,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:37
743,"Pass the Blutwurst, Bitte",pass the blutwurst bitte,pass-the-blutwurst-bitte,,,0,2010-12-05,,La MaMa E.T.C.,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:38
1089,The Wife,wife,the-wife,,,0,2010-12-05,,Access Theater,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:20
1087,The Great Game: Afghanistan,great game afghanistan,the-great-game-afghanistan,,,0,2010-12-07,,Skirball Center for the Performing Arts @ NYU,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:18
740,Three Pianos,three pianos,three-pianos,,,0,2010-12-07,,NY Theatre Workshop,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:37
745,Haunted,haunted,haunted,,,0,2010-12-08,,59E59 Theaters,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:38
741,I'm Going To Make A Small Incision Behind Your Ear to Check and See IF You're Actually Human,im going to make a small incision behind your ear to check and see if youre actually human,im-going-to-make-a-small-incision-behind-your-earto-check-and-see-if-youre-actually-human,,,0,2010-12-08,,The Bushwick Starr,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:37
1094,Korach: The Biblical Antichrist,korach the biblical antichrist,korach-the-biblical-antichrist,,,0,2010-12-08,,The Living Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:23
1091,Donny & Marie – A Broadway Christmas,donny marie a broadway christmas,donny-and-marie-a-broadway-christmas,,,0,2010-12-14,,Marquis Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:20
739,Mummenschanz,mummenschanz,mummenschanz,,,0,2010-12-21,,Skirball Center for the Performing Arts @ NYU,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:36
1095,Dollface,dollface,dollface,,,0,2010-12-23,,Theatre for the New City,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:23
738,Dracula,dracula,dracula,,,0,2011-01-05,,Little Shubert Theatre,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:35
1096,A Small Fire,small fire,a-small-fire,,,0,2011-01-06,,Playwrights Horizons,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:23
1097,The Interminable Suicide of Gregory Church,interminable suicide of gregory church,the-interminable-suicide-of-gregory-church,,,0,2011-01-06,,St. Ann's Warehouse,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:22
737,Nearly Lear,nearly lear,nearly-lear,,,0,2011-01-07,,New Victory Theater,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:35
733,The How and the Why,how and the why,the-how-and-the-why,,,0,2011-01-07,,McCarter Theater Center,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:34
1102,Baby Wants Candy,baby wants candy,baby-wants-candy,,,0,2011-01-08,,Soho Playhouse,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:25
735,Blood From a Stone,blood from a stone,blood-from-a-stone,,,0,2011-01-12,,Acorn Theatre,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:34
730,Honey Brown Eyes,honey brown eyes,honey-brown-eyes,,,0,2011-01-13,,Clurman Theatre,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:34
1100,Room 17B,room 17b,room-17b,,,0,2011-01-13,,59E59 Theaters,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:24
1098,The Importance of Being Earnest,importance of being earnest,importance-of-being-earnest,,,0,2011-01-13,,37 Arts Theatre,,1,0,1,2026-05-21 01:56:38,2026-05-21 02:32:23
1099,Cymbeline,cymbeline,cymbeline,,,0,2011-01-16,,New Victory Theater,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:11
1101,Carnival Round the Central Figure,carnival round the central figure,carnival-round-the-central-figure,,,0,2011-01-17,,IRT Theater,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:26
731,The Walk Across America for Mother Earth,walk across america for mother earth,the-walk-across-america-for-mother-earth,,,0,2011-01-20,,La MaMa E.T.C.,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:33
726,The Misanthrope,misanthrope,the-misanthrope,,,0,2011-01-23,,New York City Center - Stage II,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:33
725,The New York Idea,new york idea,the-new-york-idea,,,0,2011-01-26,,Lucille Lortel Theatre,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:31
724,What The Public Wants,what the public wants,what-the-public-wants,,,0,2011-01-27,,Mint Theatre,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:32
722,How I Fell In Love,how i fell in love,how-i-fell-in-love,,,0,2011-01-30,,Abingdon Theatre Arts Complex,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:31
1105,Molly Sweeney,molly sweeney,molly-sweeney,,,0,2011-01-30,,Irish Repertory Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:25
1103,The Milk Train Doesn’t Stop Here Anymore,milk train doesnt stop here anymore,the-milk-train-doesnt-stop-here-anymore,,,0,2011-01-30,,Laura Pels Theatre at the Harold and Miriam Steinberg Center for Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:26
1104,Gruesome Playground Injuries,gruesome playground injuries,gruesome-playground-injuries,,,0,2011-01-31,,Second Stage Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:32:24
723,The Whipping Man,whipping man,the-whipping-man,,,0,2011-02-01,,MTC - Stage 1,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:31
1109,My Scandalous Life,my scandalous life,my-scandalous-life,,,0,2011-02-02,,Irish Repertory Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:13
715,Vieux Carré,vieux carr,vieux-carre,,,0,2011-02-02,,"Baryshnikov Arts Center, Howard Gilman Performance Space",,1,0,0,2026-05-21 01:56:32,2026-05-21 02:30:06
1107,The Road to Qatar!,road to qatar,the-road-to-qatar,,,0,2011-02-03,,York Theatre Company,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:12
721,The Witch of Edmonton,witch of edmonton,the-witch-of-edmonton,,,0,2011-02-03,,Theatre at St. Clement's,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:31:30
1106,Three Sisters (2011),three sisters 2011,three-sisters-2011,,,0,2011-02-03,,Classic Stage Comp.,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:11
1112,"A Couple of Poor, Polish-Speaking Romanians",couple of poor polishspeaking romanians,a-couple-of-poor-polish-speaking-romanians,,,0,2011-02-04,,Abrons Arts Center Henry Street Settlement,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:13
718,Apple Cove,apple cove,apple-cove,,,0,2011-02-06,,Women's Project Theatre,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:30:06
720,Black Tie,black tie,black-tie,,,0,2011-02-08,,59E59 Theaters,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:30:07
1110,In the Pony Palace/Football,in the pony palacefootball,in-the-pony-palace-football,,,0,2011-02-08,,The Bushwick Starr,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:14
719,Interviewing the Audience,interviewing the audience,interviewing-the-audience,,,0,2011-02-10,,37 Arts Theatre,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:30:07
716,Thinner Than Water,thinner than water,thinner-than-water,,,0,2011-02-13,,The Cherry Pit,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:30:05
1120,Little Miss Sunshine (La Jolla Playhouse),little miss sunshine la jolla playhouse,little-miss-sunshine-la-jolla-playhouse,,,0,2011-02-15,,La Jolla Playhouse,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:17
1111,Diary of a Madman,diary of a madman,diary-of-a-madman,,,0,2011-02-16,,BAM Harvey Theater,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:13
1113,A Perfect Future,perfect future,a-perfec-future,,,0,2011-02-17,,Cherry Lane Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:14
717,Compulsion,compulsion,compulsion,,,0,2011-02-17,,The Public Theater,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:30:04
714,La Barberia,la barberia,la-barberia,,,0,2011-02-17,,New World Stages,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:30:05
712,Storm Still,storm still,storm-still,,,0,2011-02-19,,P.S. 122,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:30:04
713,Frankenstein,frankenstein,frankenstein-national-theatre,,,0,2011-02-22,,Royal National Theatre,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:30:05
708,Cactus Flower,cactus flower,cactus-flower,,,0,2011-02-24,,Westside Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:30:02
1115,The Hallway Trilogy,hallway trilogy,the-hallway-trilogy,,,0,2011-02-24,,Rattlestick Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:15
710,The Merchant of Venice Off-Broadway,merchant of venice offbroadway,the-merchant-of-venice-off-broadway,,,0,2011-02-27,,Michael Schimmel Center for the Performing Arts,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:30:03
1116,Beautiful Burnout,beautiful burnout,beautiful-burnout,,,0,2011-03-01,,St. Ann's Warehouse,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:14
1119,The Method Gun,method gun,the-method-gun,,,0,2011-03-02,,Dance Theater Workshop,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:17
1117,Good People,good people,good-people,,,0,2011-03-03,,Samuel J. Friedman,,1,0,1,2026-05-21 01:56:38,2026-05-21 02:30:16
678,Treasure Island,treasure island,treasure-island,,,0,2011-03-05,,The Irondale Center,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:43
1118,That Championship Season,that championship season,that-championship-season,,,0,2011-03-06,,Bernard B. Jacobs,,1,0,1,2026-05-21 01:56:38,2026-05-21 02:30:17
699,Sleep No More,sleep no more,sleep-no-more,,,0,2011-03-07,,The McKittrick Hotel,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:58
759,Peter and the Starcatcher Off-Broadway,peter and the starcatcher offbroadway,peter-and-the-starcatcher,,,0,2011-03-09,,NY Theatre Workshop,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:30:10
1121,Kathy Griffin Wants A Tony,kathy griffin wants a tony,kathy-griffin-wants-a-tony,,,0,2011-03-11,,Belasco Theatre,,1,0,1,2026-05-21 01:56:38,2026-05-21 02:30:16
1129,The Other Place(2011),other place2011,the-other-place-2011,,,0,2011-03-11,,Lucille Lortel Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:21
704,Macbeth - Theatre for a New Audience,macbeth theatre for a new audience,macbeth-tfana,,,0,2011-03-12,,Duke on 42nd Street,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:30:00
1122,Clifford Chase's Winkie,clifford chases winkie,clifford-chases-winkie,,,0,2011-03-13,,59E59 Theaters,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:18
1123,Arcadia,arcadia,arcadia,,,0,2011-03-17,,Ethel Barrymore Theater,,1,0,1,2026-05-21 01:56:38,2026-05-21 02:30:19
706,Where's Charley?,wheres charley,wheres-charley,,,0,2011-03-17,,New York City Center,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:30:02
1126,A Tree Grows in Brooklyn,tree grows in brooklyn,a-tree-grows-in-brooklyn,,,0,2011-03-20,,Theatre at St. Clement's,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:19
1125,Hello Again,hello again,hello-again,,,0,2011-03-20,,52 Mercer Street,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:19
1124,Priscilla Queen of the Desert,priscilla queen of the desert,priscilla-queen-of-the-desert,,,0,2011-03-20,,Palace Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:18
703,Wittenberg,wittenberg,wittenberg,,,0,2011-03-20,,New York City Center - Stage II,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:59
705,Kin,kin,kin,,,0,2011-03-21,,Playwrights Horizons,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:30:01
702,Tomorrow Morning,tomorrow morning,tomorrow-morning,,,0,2011-03-21,,York Theatre Company,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:30:01
732,Ghetto Klown,ghetto klown,ghetto-klown,,,0,2011-03-22,,Lyceum Theatre,,1,0,1,2026-05-21 01:56:32,2026-05-21 02:30:09
1127,The Dream of the Burning Boy,dream of the burning boy,the-dream-of-the-burning-boy,,,0,2011-03-23,,Black Box Theatre at The Harold and Miriam Steinberg Center for Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:19
1128,The Book of Mormon,book of mormon,the-book-of-mormon-reviews,,,0,2011-03-24,,Eugene O'Neill Theatre,,1,0,1,2026-05-21 01:56:38,2026-05-21 02:14:13
1131,Three Men on a Horse,three men on a horse,three-men-on-a-horse,,,0,2011-03-24,,Beckett Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:21
274,How to Succeed in Business Without Really Trying,how to succeed in business without really trying,how-to-succeed-in-business-without-really-trying,,,0,2011-03-27,,Al Hirschfeld Theatre,,1,0,1,2026-05-21 01:56:29,2026-05-21 02:28:24
1130,Bengal Tiger at the Baghdad Zoo,bengal tiger at the baghdad zoo,bengal-tiger-at-the-baghdad-zoo,,,0,2011-03-31,,Richard Rodgers,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:21
1134,We're Gonna Die,were gonna die,were-gonna-die,,,0,2011-04-01,,Joe's Pub...at the,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:21
1136,One Night with Fanny Brice,one night with fanny brice,one-night-with-fanny-brice,,,0,2011-04-03,,St. Luke's Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:24
698,Benefactors,benefactors,benefactors,,,0,2011-04-05,,Clurman Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:57
697,Love Song,love song,love-song,,,0,2011-04-05,,59E59 Theaters,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:57
701,Macbeth at BAM,macbeth at bam,macbeth-at-bam,,,0,2011-04-05,,BAM Harvey Theater,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:30:00
1132,Marie and Bruce,marie and bruce,marie-and-bruce,,,0,2011-04-05,,Acorn Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:22
1133,Anything Goes,anything goes,anything-goes,,,0,2011-04-07,,Stephen Sondheim Theatre,,1,0,1,2026-05-21 01:56:38,2026-05-21 02:27:50
700,Born Bad,born bad,born-bad,,,0,2011-04-07,,Soho Repertory,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:30:00
271,Catch Me If You Can,catch me if you can,catch-me-if-you-can,,,0,2011-04-10,,Neil Simon Theatre,,1,0,1,2026-05-21 01:56:29,2026-05-21 02:28:24
1135,Go Back to Where You Are,go back to where you are,go-back-to-where-you-are,,,0,2011-04-12,,Playwrights Horizons,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:22
1137,War Horse,war horse,war-horse,,,0,2011-04-14,,Vivian Beaumont,,1,0,1,2026-05-21 01:56:38,2026-05-21 02:30:23
1144,Future Anxiety,future anxiety,future-anxiety,,,0,2011-04-15,,The Flea Theater,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:28
564,Sixteen Wounded,sixteen wounded,sixteen-wounded,,,0,2011-04-15,,Walter Kerr Theater,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:02
1141,The Escape Artist,escape artist,the-escape-artist,,,0,2011-04-15,,P.S. 122,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:25
1244,Camelot,camelot,camelot-stratford,,,0,2011-04-16,,Festival Theatre,,1,0,1,2026-05-21 01:56:41,2026-05-21 02:27:57
1138,Reading Under the Influence,reading under the influence,reading-under-the-influence,,,0,2011-04-16,,DR2 Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:23
276,Wonderland,wonderland,wonderland,,,0,2011-04-17,,Marquis Theatre,,1,0,1,2026-05-21 01:56:29,2026-05-21 02:28:26
281,High,high,high,,,0,2011-04-19,,Booth Theatre,,1,0,1,2026-05-21 01:56:29,2026-05-21 02:28:25
694,Be A Good Little Widow,be a good little widow,be-a-good-little-widow,,,0,2011-04-20,,Ars Nova,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:57
696,Picked,picked,picked,,,0,2011-04-20,,Vineyard Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:57
275,Sister Act,sister act,sister-act,,,0,2011-04-20,,Broadway Theatre,,1,0,1,2026-05-21 01:56:29,2026-05-21 02:28:26
1139,Jerusalem,jerusalem,jerusalem,,,0,2011-04-21,,Music Box Theatre,,1,0,1,2026-05-21 01:56:38,2026-05-21 02:30:24
695,Under Construction,under construction,under-construction,,,0,2011-04-21,,Dance Theater Workshop,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:57
1140,Born Yesterday,born yesterday,born-yesterday,,,0,2011-04-24,,Cort Theatre,,1,0,1,2026-05-21 01:56:38,2026-05-21 02:30:24
727,The House of Blue Leaves,house of blue leaves,house-of-blue-leaves,,,0,2011-04-25,,Walter Kerr Theater,,1,0,1,2026-05-21 01:56:32,2026-05-21 02:30:08
1142,Baby It's You,baby its you,baby-its-you,,,0,2011-04-27,,Broadhurst Theatre,,1,0,1,2026-05-21 01:56:38,2026-05-21 02:30:26
707,The Normal Heart,normal heart,the-normal-heart,,,0,2011-04-27,,John Golden Theatre,,1,0,1,2026-05-21 01:56:29,2026-05-21 02:30:03
728,The People in the Picture,people in the picture,the-people-in-the-picture,,,0,2011-04-28,,Studio 54,,1,0,1,2026-05-21 01:56:32,2026-05-21 02:30:08
693,The Tragical Life of Cheeseboy,tragical life of cheeseboy,the-tragical-life-of-cheeseboy,,,0,2011-04-29,,Duke on 42nd Street,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:57
1143,The School for Lies,school for lies,the-school-for-lies,,,0,2011-05-01,,Classic Stage Comp.,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:26
683,The Shaughraun,shaughraun,the-shaughraun,,,0,2011-05-01,,Irish Repertory Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:46
687,King Lear (BAM),king lear bam,king-lear-bam,,,0,2011-05-04,,BAM Harvey Theater,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:47
1155,Little Black Dress,little black dress,little-black-dress,,,0,2011-05-05,,Theatre at St. Clement's,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:32
1175,The Human Comedy,human comedy,the-human-comedy,,,0,2011-05-05,,Astoria Performing Arts Center,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:41
1150,The Intelligent Homosexual’s Guide to Capitalism and Socialism With a Key to the Scriptures,intelligent homosexuals guide to capitalism and socialism with a key to the scriptures,intelligent-homosexuals-guide,,,0,2011-05-05,,Public Theater,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:29
1160,Radio Play,radio play,radio-play,,,0,2011-05-06,,P.S. 122,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:33
661,Sleeping Beauty Wakes,sleeping beauty wakes,sleeping-beauty-wakes,,,0,2011-05-06,,McCarter Theater Center,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:37
1166,Follies at Kennedy Center,follies at kennedy center,follies-at-kennedy-center,,,0,2011-05-07,,The Kennedy Center,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:36
1151,A Minister's Wife,ministers wife,a-ministers-wife,,,0,2011-05-08,,Mitzi E. Newhouse,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:29
686,"By the Way, Meet Vera Stark",by the way meet vera stark,by-the-way-meet-vera-stark,,,0,2011-05-09,,Second Stage Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:47
1154,The Tempest at HERE Arts,tempest at here arts,the-tempest-at-here-arts,,,0,2011-05-09,,HERE Arts Center,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:31
675,Tearing Down the Walls,tearing down the walls,tearing-down-the-walls,,,0,2011-05-12,,Riverside Theater,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:43
1243,Jesus Christ Superstar at Avon,jesus christ superstar at avon,jesus-christ-superstar-at-avon,,,0,2011-05-16,,Avon Theatre,,1,0,0,2026-05-21 01:56:41,2026-05-21 02:27:58
670,Lucky Guy the Musical,lucky guy the musical,lucky-guy-musical,,,0,2011-05-19,,Little Shubert Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:40
1176,World Trade Center View,world trade center view,wtc-view,,,0,2011-05-19,,59E59 Theaters,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:40
654,As It Is in Heaven,as it is in heaven,as-it-is-in-heaven,,,0,2011-05-20,,Cherry Lane Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:36
1177,I Married Wyatt Earp,i married wyatt earp,i-married-wyatt-earp,,,0,2011-05-20,,59E59 Theaters,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:42
1221,"Mama, I Want to Sing: The Next Generation",mama i want to sing the next generation,mama-i-want-to-sing-the-next-generation,,,0,2011-05-21,,Oberia D. Dempsey Multi-Service Center,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:57
736,Cradle and All,cradle and all,cradle-and-all,,,0,2011-05-25,,New York City Center,,1,0,0,2026-05-21 01:56:32,2026-05-21 02:30:09
657,The Best is Yet to Come,best is yet to come,the-best-is-yet-to-come,,,0,2011-05-25,,59E59 Theaters,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:36
653,Shakespeare's Slave,shakespeares slave,shakespeares-slave,,,0,2011-05-29,,Clurman Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:35
638,Wax Wings,wax wings,wax-wings,,,0,2011-06-01,,The Wild Project,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:29
1203,Ajax in Iraq,ajax in iraq,ajax-in-iraq,,,0,2011-06-03,,Clemente Soto Velez Cultural Center,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:51
596,Under the Cross,under the cross,under-the-cross,,,0,2011-06-03,,Abingdon Theatre Arts Complex,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:14
602,Lysistrata Jones (Off-Broadway),lysistrata jones offbroadway,lysistrata-jones-off-broadway,,,0,2011-06-05,,The Gym at Judson,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:18
645,The Illusion,illusion,the-illusion,,,0,2011-06-05,,Peter Norton Space,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:31
635,A Little Journey,little journey,a-little-journey,,,0,2011-06-06,,Mint Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:28
472,Measure for Measure (Shakespeare in the Park),measure for measure shakespeare in the park,measure-for-measure-park,,,0,2011-06-06,,Delacorte Theatre,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:28:29
639,Through a Glass Darkly,through a glass darkly,through-a-glass-darkly,,,0,2011-06-06,,NY Theatre Workshop,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:14:48
1194,Drawn and Quartered,drawn and quartered,drawn-and-quartered,,,0,2011-06-07,,Intar Theatre,,1,0,0,2026-05-21 01:56:38,2026-05-21 02:30:47
576,Sex Lives of Our Parents,sex lives of our parents,sex-lives-of-our-parents,,,0,2011-06-07,,McGinn,,1,0,0,2026-05-21 01:56:29,2026-05-21 02:29:07
